PetID,Date,ProcedureType,ProcedureSubCode,procedurecode,
E2-7521,42660,VACCINATIONS,05,VACCINATIONS05,
C3-8720,42660,VACCINATIONS,05,VACCINATIONS05,
D8-5497,42660,VACCINATIONS,05,VACCINATIONS05,
D8-6829,42660,VACCINATIONS,05,VACCINATIONS05,
D5-5587,42660,ORTHOPEDIC,04,ORTHOPEDIC04,
C0-4555,42660,GROOMING,03,GROOMING03,
E8-5483,42661,GROOMING,03,GROOMING03,
A6-2232,42662,VACCINATIONS,05,VACCINATIONS05,
U6-4890,42662,VACCINATIONS,05,VACCINATIONS05,
A1-3638,42662,VACCINATIONS,05,VACCINATIONS05,
C5-3430,42662,VACCINATIONS,05,VACCINATIONS05,
C3-1717,42662,VACCINATIONS,05,VACCINATIONS05,
F1-3759,42662,VACCINATIONS,05,VACCINATIONS05,
C2-7079,42662,VACCINATIONS,05,VACCINATIONS05,
F3-2489,42662,VACCINATIONS,05,VACCINATIONS05,
B2-4824,42662,VACCINATIONS,05,VACCINATIONS05,
A5-4766,42662,VACCINATIONS,05,VACCINATIONS05,
E0-5098,42662,VACCINATIONS,05,VACCINATIONS05,
C4-9779,42662,VACCINATIONS,05,VACCINATIONS05,
A6-1208,42663,VACCINATIONS,05,VACCINATIONS05,
D4-7966,42663,VACCINATIONS,05,VACCINATIONS05,
C2-7319,42663,VACCINATIONS,05,VACCINATIONS05,
D6-7730,42664,VACCINATIONS,05,VACCINATIONS05,
B8-7681,42664,VACCINATIONS,05,VACCINATIONS05,
E1-7255,42664,VACCINATIONS,05,VACCINATIONS05,
D0-8237,42664,VACCINATIONS,05,VACCINATIONS05,
B7-2214,42664,GENERAL SURGERIES,02,GENERAL SURGERIES02,
E4-6818,42664,GROOMING,03,GROOMING03,
B3-2662,42665,GENERAL SURGERIES,03,GENERAL SURGERIES03,
J1-6366,42665,GENERAL SURGERIES,17,GENERAL SURGERIES17,
E5-1597,42665,VACCINATIONS,05,VACCINATIONS05,
D9-1653,42665,VACCINATIONS,05,VACCINATIONS05,
C5-5966,42665,VACCINATIONS,05,VACCINATIONS05,
E0-6432,42665,VACCINATIONS,05,VACCINATIONS05,
C6-8085,42665,VACCINATIONS,05,VACCINATIONS05,
C9-6655,42665,GENERAL SURGERIES,07,GENERAL SURGERIES07,
A5-2572,42665,GROOMING,03,GROOMING03,
A2-3807,42665,GROOMING,01,GROOMING01,
C7-7611,42665,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B8-3765,42666,OFFICE FEES,01,OFFICE FEES01,
D7-8149,42666,VACCINATIONS,05,VACCINATIONS05,
C5-6218,42666,GENERAL SURGERIES,08,GENERAL SURGERIES08,
E2-6509,42666,GROOMING,03,GROOMING03,
C1-3576,42667,VACCINATIONS,05,VACCINATIONS05,
A6-2178,42667,GROOMING,01,GROOMING01,
F6-7584,42668,ORTHOPEDIC,01,ORTHOPEDIC01,
E3-2969,42668,VACCINATIONS,05,VACCINATIONS05,
E6-6129,42668,VACCINATIONS,05,VACCINATIONS05,
F7-5556,42668,VACCINATIONS,05,VACCINATIONS05,
B9-4784,42668,VACCINATIONS,05,VACCINATIONS05,
D7-3946,42668,VACCINATIONS,05,VACCINATIONS05,
C7-7628,42668,VACCINATIONS,05,VACCINATIONS05,
B1-4723,42668,VACCINATIONS,05,VACCINATIONS05,
E0-1803,42668,VACCINATIONS,05,VACCINATIONS05,
B2-1575,42668,GROOMING,03,GROOMING03,
B1-9677,42668,GROOMING,01,GROOMING01,
D7-1435,42669,GROOMING,03,GROOMING03,
D2-2300,42670,VACCINATIONS,05,VACCINATIONS05,
A0-1996,42670,VACCINATIONS,05,VACCINATIONS05,
E4-8164,42670,GROOMING,03,GROOMING03,
F3-1296,42671,VACCINATIONS,05,VACCINATIONS05,
A6-6009,42672,VACCINATIONS,05,VACCINATIONS05,
C0-3228,42672,VACCINATIONS,05,VACCINATIONS05,
F6-3583,42672,VACCINATIONS,05,VACCINATIONS05,
C6-6254,42672,VACCINATIONS,05,VACCINATIONS05,
C4-9038,42672,VACCINATIONS,05,VACCINATIONS05,
C0-3457,42672,VACCINATIONS,05,VACCINATIONS05,
A7-8467,42672,VACCINATIONS,05,VACCINATIONS05,
F7-6109,42672,VACCINATIONS,05,VACCINATIONS05,
A9-9503,42672,VACCINATIONS,05,VACCINATIONS05,
A0-3653,42673,VACCINATIONS,05,VACCINATIONS05,
D9-1632,42673,VACCINATIONS,05,VACCINATIONS05,
A8-6648,42673,GROOMING,01,GROOMING01,
D7-1778,42674,VACCINATIONS,05,VACCINATIONS05,
A5-4182,42674,VACCINATIONS,05,VACCINATIONS05,
D0-4498,42675,VACCINATIONS,01,VACCINATIONS01,
A5-4695,42676,GENERAL SURGERIES,08,GENERAL SURGERIES08,
D3-7565,42676,VACCINATIONS,05,VACCINATIONS05,
B1-1798,42676,VACCINATIONS,05,VACCINATIONS05,
A3-2016,42676,VACCINATIONS,05,VACCINATIONS05,
F9-4765,42676,VACCINATIONS,05,VACCINATIONS05,
A6-7002,42676,VACCINATIONS,05,VACCINATIONS05,
F9-2168,42676,VACCINATIONS,05,VACCINATIONS05,
E3-6591,42676,VACCINATIONS,05,VACCINATIONS05,
C4-4194,42676,VACCINATIONS,05,VACCINATIONS05,
D0-7790,42676,VACCINATIONS,05,VACCINATIONS05,
F2-9481,42676,VACCINATIONS,05,VACCINATIONS05,
B4-9459,42676,GENERAL SURGERIES,14,GENERAL SURGERIES14,
E7-7161,42676,GENERAL SURGERIES,06,GENERAL SURGERIES06,
A4-3013,42676,GENERAL SURGERIES,12,GENERAL SURGERIES12,
C8-5102,42676,GROOMING,03,GROOMING03,
C6-7624,42676,GROOMING,03,GROOMING03,
F7-5627,42676,GROOMING,03,GROOMING03,
C8-6455,42676,GROOMING,01,GROOMING01,
C5-1917,42676,GROOMING,01,GROOMING01,
A4-4451,42676,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B2-2174,42677,VACCINATIONS,05,VACCINATIONS05,
C8-5197,42677,VACCINATIONS,05,VACCINATIONS05,
C7-1552,42677,OFFICE FEES,03,OFFICE FEES03,
C6-7423,42678,VACCINATIONS,05,VACCINATIONS05,
F2-9271,42678,VACCINATIONS,05,VACCINATIONS05,
T0-5705,42678,VACCINATIONS,05,VACCINATIONS05,
E3-4578,42678,VACCINATIONS,06,VACCINATIONS06,
C9-1619,42678,ORTHOPEDIC,04,ORTHOPEDIC04,
E6-7833,42678,OFFICE FEES,03,OFFICE FEES03,
E0-1893,42678,GROOMING,03,GROOMING03,
F1-7855,42679,VACCINATIONS,03,VACCINATIONS03,
F6-4069,42679,VACCINATIONS,05,VACCINATIONS05,
F1-1291,42679,GROOMING,01,GROOMING01,
B5-3858,42680,VACCINATIONS,05,VACCINATIONS05,
F1-8372,42680,VACCINATIONS,05,VACCINATIONS05,
A7-8616,42680,VACCINATIONS,05,VACCINATIONS05,
C7-7984,42680,VACCINATIONS,05,VACCINATIONS05,
B2-3103,42680,VACCINATIONS,05,VACCINATIONS05,
E8-4733,42680,VACCINATIONS,05,VACCINATIONS05,
D0-3447,42680,VACCINATIONS,05,VACCINATIONS05,
D0-3846,42680,VACCINATIONS,05,VACCINATIONS05,
B6-1453,42680,VACCINATIONS,05,VACCINATIONS05,
F0-6922,42680,VACCINATIONS,05,VACCINATIONS05,
Q8-8753,42680,VACCINATIONS,05,VACCINATIONS05,
A4-8849,42680,GENERAL SURGERIES,07,GENERAL SURGERIES07,
B5-7743,42680,GENERAL SURGERIES,10,GENERAL SURGERIES10,
D4-5326,42680,GROOMING,03,GROOMING03,
F0-7199,42680,GROOMING,01,GROOMING01,
D0-5249,42680,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F8-6703,42680,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A8-6209,42681,VACCINATIONS,05,VACCINATIONS05,
E7-9864,42681,VACCINATIONS,05,VACCINATIONS05,
K0-8177,42681,VACCINATIONS,05,VACCINATIONS05,
A9-6785,42681,GROOMING,01,GROOMING01,
B3-8127,42681,VACCINATIONS,03,VACCINATIONS03,
B4-1081,42681,GROOMING,03,GROOMING03,
C0-8707,42682,VACCINATIONS,05,VACCINATIONS05,
D6-7405,42682,VACCINATIONS,05,VACCINATIONS05,
B7-5680,42682,VACCINATIONS,05,VACCINATIONS05,
C5-1419,42682,VACCINATIONS,05,VACCINATIONS05,
E7-5762,42682,VACCINATIONS,05,VACCINATIONS05,
D6-8583,42682,VACCINATIONS,02,VACCINATIONS02,
E7-4603,42682,VACCINATIONS,05,VACCINATIONS05,
F8-6190,42682,GROOMING,01,GROOMING01,
D5-4632,42682,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F5-5330,42683,VACCINATIONS,05,VACCINATIONS05,
A5-1332,42683,VACCINATIONS,05,VACCINATIONS05,
D4-1124,42684,VACCINATIONS,05,VACCINATIONS05,
F5-6838,42685,GENERAL SURGERIES,03,GENERAL SURGERIES03,
C4-5098,42686,VACCINATIONS,05,VACCINATIONS05,
D5-3246,42686,GROOMING,02,GROOMING02,
F3-4958,42686,GROOMING,01,GROOMING01,
A2-8288,42687,GROOMING,01,GROOMING01,
D4-6387,42688,GENERAL SURGERIES,02,GENERAL SURGERIES02,
D4-4731,42688,GENERAL SURGERIES,05,GENERAL SURGERIES05,
A1-9616,42688,VACCINATIONS,02,VACCINATIONS02,
A3-9450,42688,VACCINATIONS,05,VACCINATIONS05,
B8-7006,42689,VACCINATIONS,05,VACCINATIONS05,
F0-6226,42689,VACCINATIONS,05,VACCINATIONS05,
F9-6665,42689,GROOMING,01,GROOMING01,
D2-6754,42689,GROOMING,01,GROOMING01,
F3-4519,42690,VACCINATIONS,05,VACCINATIONS05,
B7-2396,42690,VACCINATIONS,05,VACCINATIONS05,
B6-8040,42690,VACCINATIONS,05,VACCINATIONS05,
E7-9831,42690,VACCINATIONS,05,VACCINATIONS05,
F9-9972,42690,VACCINATIONS,05,VACCINATIONS05,
E4-6905,42690,VACCINATIONS,05,VACCINATIONS05,
E4-2177,42690,GROOMING,01,GROOMING01,
B5-4402,42691,VACCINATIONS,05,VACCINATIONS05,
F8-1324,42691,GROOMING,01,GROOMING01,
C1-8728,42692,VACCINATIONS,05,VACCINATIONS05,
A2-1300,42692,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F8-3712,42693,VACCINATIONS,05,VACCINATIONS05,
A6-6456,42693,VACCINATIONS,05,VACCINATIONS05,
C7-5119,42693,VACCINATIONS,05,VACCINATIONS05,
D6-4011,42693,VACCINATIONS,05,VACCINATIONS05,
C1-1797,42693,VACCINATIONS,05,VACCINATIONS05,
C9-6311,42693,GROOMING,03,GROOMING03,
E1-4940,42693,ORTHOPEDIC,07,ORTHOPEDIC07,
E0-5186,42693,GROOMING,03,GROOMING03,
D0-9152,42693,GROOMING,03,GROOMING03,
A4-6393,42694,VACCINATIONS,05,VACCINATIONS05,
E6-9177,42695,VACCINATIONS,05,VACCINATIONS05,
D7-3152,42695,VACCINATIONS,05,VACCINATIONS05,
B8-5839,42695,VACCINATIONS,05,VACCINATIONS05,
B9-4681,42695,VACCINATIONS,05,VACCINATIONS05,
F7-9769,42695,VACCINATIONS,05,VACCINATIONS05,
D7-5792,42695,VACCINATIONS,05,VACCINATIONS05,
C7-6954,42695,VACCINATIONS,05,VACCINATIONS05,
D2-1137,42695,VACCINATIONS,05,VACCINATIONS05,
A8-2423,42695,VACCINATIONS,05,VACCINATIONS05,
B8-8511,42695,VACCINATIONS,05,VACCINATIONS05,
E3-6620,42695,VACCINATIONS,05,VACCINATIONS05,
F8-8421,42695,VACCINATIONS,05,VACCINATIONS05,
B9-2837,42695,GENERAL SURGERIES,17,GENERAL SURGERIES17,
D7-9647,42695,GROOMING,01,GROOMING01,
C9-2452,42695,GENERAL SURGERIES,14,GENERAL SURGERIES14,
B3-6842,42695,GROOMING,03,GROOMING03,
E8-1619,42695,GROOMING,01,GROOMING01,
E1-6359,42695,GENERAL SURGERIES,03,GENERAL SURGERIES03,
D4-9557,42696,ORTHOPEDIC,01,ORTHOPEDIC01,
E2-1326,42696,VACCINATIONS,05,VACCINATIONS05,
A8-3594,42696,VACCINATIONS,05,VACCINATIONS05,
B7-7345,42697,VACCINATIONS,05,VACCINATIONS05,
A0-1512,42697,VACCINATIONS,05,VACCINATIONS05,
E8-2051,42697,VACCINATIONS,01,VACCINATIONS01,
B4-6262,42697,GENERAL SURGERIES,04,GENERAL SURGERIES04,
F0-8915,42698,GROOMING,01,GROOMING01,
E5-7492,42699,GROOMING,03,GROOMING03,
J2-4382,42700,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B5-8289,42701,VACCINATIONS,05,VACCINATIONS05,
E0-5837,42701,VACCINATIONS,05,VACCINATIONS05,
B4-3772,42701,GROOMING,03,GROOMING03,
F9-1159,42701,GROOMING,03,GROOMING03,
B6-3121,42702,VACCINATIONS,05,VACCINATIONS05,
F7-4070,42702,VACCINATIONS,05,VACCINATIONS05,
F9-2587,42702,VACCINATIONS,05,VACCINATIONS05,
A0-8506,42703,VACCINATIONS,05,VACCINATIONS05,
E4-5441,42703,VACCINATIONS,05,VACCINATIONS05,
C8-5107,42703,GENERAL SURGERIES,19,GENERAL SURGERIES19,
C9-7578,42703,GROOMING,03,GROOMING03,
C8-8153,42704,VACCINATIONS,05,VACCINATIONS05,
D7-7886,42705,VACCINATIONS,05,VACCINATIONS05,
E9-9490,42705,VACCINATIONS,05,VACCINATIONS05,
F5-7751,42705,VACCINATIONS,05,VACCINATIONS05,
B5-8129,42705,VACCINATIONS,05,VACCINATIONS05,
E3-3224,42705,VACCINATIONS,05,VACCINATIONS05,
B4-8437,42705,VACCINATIONS,05,VACCINATIONS05,
M2-1131,42705,ORTHOPEDIC,05,ORTHOPEDIC05,
B8-3822,42705,GROOMING,03,GROOMING03,
A4-8700,42706,VACCINATIONS,05,VACCINATIONS05,
C7-6280,42706,VACCINATIONS,05,VACCINATIONS05,
D3-5444,42706,VACCINATIONS,05,VACCINATIONS05,
B3-1210,42706,VACCINATIONS,05,VACCINATIONS05,
D3-2488,42706,VACCINATIONS,05,VACCINATIONS05,
F1-5729,42706,VACCINATIONS,05,VACCINATIONS05,
C2-9046,42706,VACCINATIONS,05,VACCINATIONS05,
E6-9120,42706,VACCINATIONS,05,VACCINATIONS05,
B2-8903,42706,VACCINATIONS,05,VACCINATIONS05,
E8-9774,42706,VACCINATIONS,05,VACCINATIONS05,
E2-3054,42706,VACCINATIONS,05,VACCINATIONS05,
B5-9335,42706,ORTHOPEDIC,02,ORTHOPEDIC02,
D7-9318,42706,ORTHOPEDIC,08,ORTHOPEDIC08,
C3-3174,42706,GROOMING,01,GROOMING01,
E4-8256,42706,GROOMING,01,GROOMING01,
B7-8319,42706,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A8-7404,42707,VACCINATIONS,05,VACCINATIONS05,
A2-4375,42707,VACCINATIONS,05,VACCINATIONS05,
A5-6341,42707,VACCINATIONS,05,VACCINATIONS05,
B0-1273,42707,VACCINATIONS,05,VACCINATIONS05,
D9-3819,42707,VACCINATIONS,05,VACCINATIONS05,
D8-3652,42708,GENERAL SURGERIES,17,GENERAL SURGERIES17,
A3-1824,42708,VACCINATIONS,05,VACCINATIONS05,
E7-6697,42708,VACCINATIONS,05,VACCINATIONS05,
C2-5881,42708,VACCINATIONS,05,VACCINATIONS05,
A9-4776,42708,VACCINATIONS,05,VACCINATIONS05,
C8-5195,42708,VACCINATIONS,05,VACCINATIONS05,
D5-5486,42708,VACCINATIONS,05,VACCINATIONS05,
E1-6008,42708,VACCINATIONS,05,VACCINATIONS05,
E2-6164,42708,VACCINATIONS,05,VACCINATIONS05,
B1-9216,42708,VACCINATIONS,05,VACCINATIONS05,
F7-4250,42708,GROOMING,03,GROOMING03,
D7-3164,42708,GROOMING,01,GROOMING01,
A5-8034,42709,VACCINATIONS,02,VACCINATIONS02,
E3-1074,42709,VACCINATIONS,05,VACCINATIONS05,
E2-8160,42709,VACCINATIONS,05,VACCINATIONS05,
B2-6070,42709,VACCINATIONS,05,VACCINATIONS05,
B1-4401,42709,VACCINATIONS,05,VACCINATIONS05,
A6-6578,42709,VACCINATIONS,05,VACCINATIONS05,
A2-1743,42709,VACCINATIONS,05,VACCINATIONS05,
D7-5738,42709,VACCINATIONS,05,VACCINATIONS05,
F1-9282,42709,VACCINATIONS,05,VACCINATIONS05,
D5-8108,42709,VACCINATIONS,05,VACCINATIONS05,
P9-6519,42709,VACCINATIONS,05,VACCINATIONS05,
E0-8997,42709,VACCINATIONS,05,VACCINATIONS05,
E6-5334,42709,VACCINATIONS,05,VACCINATIONS05,
B9-8236,42709,GROOMING,01,GROOMING01,
D9-2890,42709,ORTHOPEDIC,03,ORTHOPEDIC03,
C2-9806,42709,GENERAL SURGERIES,10,GENERAL SURGERIES10,
C8-1718,42709,GENERAL SURGERIES,09,GENERAL SURGERIES09,
A7-8365,42709,VACCINATIONS,05,VACCINATIONS05,
B4-6505,42709,GROOMING,03,GROOMING03,
F0-7461,42709,GROOMING,03,GROOMING03,
E7-6146,42709,GROOMING,03,GROOMING03,
E1-5281,42709,GROOMING,03,GROOMING03,
A8-2142,42709,GROOMING,03,GROOMING03,
B6-2002,42709,GROOMING,01,GROOMING01,
A3-5311,42709,GROOMING,01,GROOMING01,
B7-3768,42709,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B4-6678,42710,VACCINATIONS,05,VACCINATIONS05,
C1-2370,42711,VACCINATIONS,05,VACCINATIONS05,
A0-2508,42711,VACCINATIONS,05,VACCINATIONS05,
F6-2647,42711,VACCINATIONS,05,VACCINATIONS05,
B1-1976,42711,VACCINATIONS,05,VACCINATIONS05,
A3-8298,42711,VACCINATIONS,05,VACCINATIONS05,
A3-7134,42711,VACCINATIONS,05,VACCINATIONS05,
B3-1677,42711,VACCINATIONS,05,VACCINATIONS05,
F5-9073,42711,VACCINATIONS,05,VACCINATIONS05,
C3-6962,42711,VACCINATIONS,05,VACCINATIONS05,
C0-1983,42711,VACCINATIONS,05,VACCINATIONS05,
B3-9470,42711,VACCINATIONS,05,VACCINATIONS05,
D7-8063,42711,GENERAL SURGERIES,03,GENERAL SURGERIES03,
C6-2520,42711,GROOMING,03,GROOMING03,
A7-5227,42711,GROOMING,03,GROOMING03,
D6-2969,42712,VACCINATIONS,05,VACCINATIONS05,
A9-9255,42712,VACCINATIONS,05,VACCINATIONS05,
D0-9200,42712,VACCINATIONS,05,VACCINATIONS05,
F4-4004,42712,VACCINATIONS,05,VACCINATIONS05,
A7-9377,42712,VACCINATIONS,05,VACCINATIONS05,
A3-6380,42712,VACCINATIONS,05,VACCINATIONS05,
E5-1762,42712,GENERAL SURGERIES,17,GENERAL SURGERIES17,
C6-8113,42712,GENERAL SURGERIES,13,GENERAL SURGERIES13,
E9-1438,42712,GENERAL SURGERIES,04,GENERAL SURGERIES04,
B9-1197,42712,GROOMING,01,GROOMING01,
B2-3777,42713,ORTHOPEDIC,02,ORTHOPEDIC02,
E6-2760,42713,VACCINATIONS,05,VACCINATIONS05,
D8-8024,42713,VACCINATIONS,05,VACCINATIONS05,
A8-2833,42713,VACCINATIONS,05,VACCINATIONS05,
C6-5424,42713,VACCINATIONS,05,VACCINATIONS05,
F4-7157,42713,GROOMING,01,GROOMING01,
D2-8077,42713,GROOMING,01,GROOMING01,
F5-9207,42714,VACCINATIONS,05,VACCINATIONS05,
U4-9376,42714,VACCINATIONS,05,VACCINATIONS05,
E1-8901,42714,VACCINATIONS,05,VACCINATIONS05,
D9-2642,42714,VACCINATIONS,05,VACCINATIONS05,
A9-5944,42714,VACCINATIONS,05,VACCINATIONS05,
F6-4090,42714,VACCINATIONS,05,VACCINATIONS05,
D1-9915,42714,VACCINATIONS,05,VACCINATIONS05,
B4-2852,42714,VACCINATIONS,05,VACCINATIONS05,
E5-1974,42714,VACCINATIONS,05,VACCINATIONS05,
B1-6596,42714,VACCINATIONS,05,VACCINATIONS05,
A3-2832,42714,VACCINATIONS,05,VACCINATIONS05,
E9-9605,42714,OFFICE FEES,01,OFFICE FEES01,
F9-1705,42714,GENERAL SURGERIES,19,GENERAL SURGERIES19,
F3-9876,42714,GENERAL SURGERIES,19,GENERAL SURGERIES19,
D7-9958,42714,GENERAL SURGERIES,14,GENERAL SURGERIES14,
D8-2206,42714,VACCINATIONS,06,VACCINATIONS06,
F8-3593,42714,ORTHOPEDIC,01,ORTHOPEDIC01,
E1-8642,42714,GROOMING,03,GROOMING03,
E4-5197,42714,GROOMING,03,GROOMING03,
D7-5985,42714,GROOMING,03,GROOMING03,
F6-9781,42714,GROOMING,03,GROOMING03,
A3-9397,42714,GROOMING,03,GROOMING03,
B3-6940,42714,GROOMING,01,GROOMING01,
A6-5133,42714,GROOMING,01,GROOMING01,
B5-7375,42714,GROOMING,01,GROOMING01,
E9-8835,42714,GROOMING,01,GROOMING01,
A9-4982,42714,GROOMING,01,GROOMING01,
B9-2983,42714,GROOMING,01,GROOMING01,
C6-7387,42715,GENERAL SURGERIES,01,GENERAL SURGERIES01,
D6-1986,42715,VACCINATIONS,05,VACCINATIONS05,
B1-1238,42715,VACCINATIONS,05,VACCINATIONS05,
E8-9475,42715,GENERAL SURGERIES,12,GENERAL SURGERIES12,
C0-7383,42716,VACCINATIONS,05,VACCINATIONS05,
H2-8586,42717,VACCINATIONS,05,VACCINATIONS05,
D4-8506,42718,VACCINATIONS,05,VACCINATIONS05,
F2-3322,42718,VACCINATIONS,05,VACCINATIONS05,
E2-8215,42718,HOSPITALIZATION,01,HOSPITALIZATION01,
C3-1758,42718,GROOMING,03,GROOMING03,
C8-7191,42719,VACCINATIONS,05,VACCINATIONS05,
B9-5167,42719,VACCINATIONS,05,VACCINATIONS05,
E8-2691,42719,VACCINATIONS,05,VACCINATIONS05,
F0-6222,42719,VACCINATIONS,05,VACCINATIONS05,
C8-6872,42719,VACCINATIONS,05,VACCINATIONS05,
D8-4121,42719,GROOMING,03,GROOMING03,
C3-6697,42719,GROOMING,01,GROOMING01,
B1-9802,42719,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F0-1280,42720,VACCINATIONS,05,VACCINATIONS05,
E3-5071,42720,VACCINATIONS,05,VACCINATIONS05,
C7-7311,42720,VACCINATIONS,05,VACCINATIONS05,
B6-6727,42720,VACCINATIONS,05,VACCINATIONS05,
E2-2444,42720,VACCINATIONS,05,VACCINATIONS05,
D5-4435,42720,VACCINATIONS,05,VACCINATIONS05,
A7-3641,42720,VACCINATIONS,05,VACCINATIONS05,
D6-8618,42720,VACCINATIONS,05,VACCINATIONS05,
F5-4303,42720,VACCINATIONS,05,VACCINATIONS05,
E4-9796,42720,VACCINATIONS,05,VACCINATIONS05,
L4-6292,42720,VACCINATIONS,05,VACCINATIONS05,
E4-9039,42721,VACCINATIONS,05,VACCINATIONS05,
E1-1927,42722,VACCINATIONS,05,VACCINATIONS05,
E9-3015,42722,VACCINATIONS,05,VACCINATIONS05,
F2-9533,42722,VACCINATIONS,05,VACCINATIONS05,
B8-4773,42722,VACCINATIONS,05,VACCINATIONS05,
C8-5915,42722,VACCINATIONS,05,VACCINATIONS05,
B9-6146,42722,VACCINATIONS,05,VACCINATIONS05,
B1-1862,42722,VACCINATIONS,05,VACCINATIONS05,
D7-3609,42722,GENERAL SURGERIES,15,GENERAL SURGERIES15,
E6-8162,42722,GENERAL SURGERIES,09,GENERAL SURGERIES09,
E7-1641,42723,VACCINATIONS,05,VACCINATIONS05,
C6-3032,42723,VACCINATIONS,05,VACCINATIONS05,
B6-8288,42723,VACCINATIONS,03,VACCINATIONS03,
E7-1118,42724,VACCINATIONS,05,VACCINATIONS05,
F4-7898,42724,VACCINATIONS,05,VACCINATIONS05,
C3-6291,42724,GROOMING,03,GROOMING03,
B6-8863,42725,VACCINATIONS,05,VACCINATIONS05,
E8-1905,42725,VACCINATIONS,05,VACCINATIONS05,
C9-1919,42725,VACCINATIONS,05,VACCINATIONS05,
D5-7321,42725,VACCINATIONS,05,VACCINATIONS05,
B6-9456,42725,VACCINATIONS,05,VACCINATIONS05,
E7-9436,42725,VACCINATIONS,05,VACCINATIONS05,
F6-7379,42725,VACCINATIONS,05,VACCINATIONS05,
A3-4631,42725,GENERAL SURGERIES,01,GENERAL SURGERIES01,
C2-9829,42725,ORTHOPEDIC,05,ORTHOPEDIC05,
F6-5391,42725,GROOMING,01,GROOMING01,
C2-4285,42726,GENERAL SURGERIES,06,GENERAL SURGERIES06,
D0-8476,42726,VACCINATIONS,05,VACCINATIONS05,
D0-9315,42726,VACCINATIONS,05,VACCINATIONS05,
B2-8510,42726,VACCINATIONS,05,VACCINATIONS05,
E5-2506,42726,VACCINATIONS,05,VACCINATIONS05,
E2-7685,42726,VACCINATIONS,05,VACCINATIONS05,
C9-6271,42726,VACCINATIONS,05,VACCINATIONS05,
A4-7641,42726,VACCINATIONS,05,VACCINATIONS05,
C4-9271,42726,VACCINATIONS,05,VACCINATIONS05,
C5-4333,42726,VACCINATIONS,05,VACCINATIONS05,
A2-5269,42726,VACCINATIONS,05,VACCINATIONS05,
E9-7968,42726,HOSPITALIZATION,01,HOSPITALIZATION01,
C7-1246,42726,GENERAL SURGERIES,04,GENERAL SURGERIES04,
C2-2532,42726,VACCINATIONS,02,VACCINATIONS02,
A9-1586,42726,GENERAL SURGERIES,02,GENERAL SURGERIES02,
F0-7147,42726,GROOMING,03,GROOMING03,
A5-5782,42726,GROOMING,01,GROOMING01,
D3-3741,42726,GROOMING,01,GROOMING01,
B2-5302,42727,VACCINATIONS,05,VACCINATIONS05,
B6-4144,42727,VACCINATIONS,05,VACCINATIONS05,
E9-3748,42727,VACCINATIONS,05,VACCINATIONS05,
E2-2487,42727,VACCINATIONS,05,VACCINATIONS05,
F0-7245,42727,VACCINATIONS,05,VACCINATIONS05,
A4-5480,42727,VACCINATIONS,05,VACCINATIONS05,
A8-3865,42728,GROOMING,03,GROOMING03,
B9-9104,42729,VACCINATIONS,05,VACCINATIONS05,
F1-3004,42730,VACCINATIONS,05,VACCINATIONS05,
B6-3125,42730,VACCINATIONS,05,VACCINATIONS05,
F5-2627,42731,GROOMING,01,GROOMING01,
F4-7865,42731,VACCINATIONS,05,VACCINATIONS05,
E8-9343,42731,VACCINATIONS,05,VACCINATIONS05,
B3-5587,42731,VACCINATIONS,05,VACCINATIONS05,
C2-9879,42731,VACCINATIONS,05,VACCINATIONS05,
A4-4119,42731,VACCINATIONS,05,VACCINATIONS05,
B9-2073,42731,VACCINATIONS,05,VACCINATIONS05,
D9-2344,42731,VACCINATIONS,05,VACCINATIONS05,
F0-7506,42731,VACCINATIONS,05,VACCINATIONS05,
B6-9219,42731,VACCINATIONS,05,VACCINATIONS05,
D8-9986,42731,VACCINATIONS,05,VACCINATIONS05,
C6-3021,42731,ORTHOPEDIC,03,ORTHOPEDIC03,
D7-9820,42731,GROOMING,03,GROOMING03,
B1-6565,42732,VACCINATIONS,05,VACCINATIONS05,
D2-9315,42732,VACCINATIONS,05,VACCINATIONS05,
B2-7263,42732,VACCINATIONS,05,VACCINATIONS05,
D0-5954,42732,VACCINATIONS,05,VACCINATIONS05,
A7-2294,42732,VACCINATIONS,05,VACCINATIONS05,
E7-6724,42732,VACCINATIONS,05,VACCINATIONS05,
C3-9440,42732,VACCINATIONS,05,VACCINATIONS05,
A1-3120,42732,VACCINATIONS,05,VACCINATIONS05,
A7-7697,42732,VACCINATIONS,05,VACCINATIONS05,
C3-5710,42732,VACCINATIONS,05,VACCINATIONS05,
C0-5057,42732,VACCINATIONS,05,VACCINATIONS05,
F7-6277,42732,GENERAL SURGERIES,08,GENERAL SURGERIES08,
A7-8244,42732,GROOMING,03,GROOMING03,
D9-4188,42732,GROOMING,01,GROOMING01,
